0.001333333333	0
0.002666666667	0
0.004	0
0.005333333333	0
0.006666666667	0
0.008	0
0.009333333333	0
0.01066666667	0
0.012	0
0.01333333333	0
0.01466666667	0
0.016	0
0.01733333333	0
0.01866666667	0
0.02	0
0.02133333333	0
0.02266666667	0
0.024	0
0.02533333333	0
0.02666666667	0
0.028	0
0.02933333333	0
0.03066666667	0
0.032	0
0.03333333333	0
0.03466666667	0
0.036	0
0.03733333333	0
0.03866666667	0
0.04	0
0.04133333333	0
0.04266666667	0
0.044	0
0.04533333333	0
0.04666666667	0
0.048	0
0.04933333333	0
0.05066666667	0
0.052	0
0.05333333333	0
0.05466666667	0
0.056	0
0.05733333333	0
0.05866666667	0
0.06	0
0.06133333333	0
0.06266666667	0
0.064	0
0.06533333333	0
0.06666666667	0
0.068	0
0.06933333333	0
0.07066666667	0
0.072	0
0.07333333333	0
0.07466666667	0
0.076	0
0.07733333333	0
0.07866666667	0
0.08	0
0.08133333333	0
0.08266666667	0
0.084	0
0.08533333333	0
0.08666666667	0
0.088	0
0.08933333333	0
0.09066666667	0
0.092	0
0.09333333333	0
0.09466666667	0
0.096	0
0.09733333333	0
0.09866666667	0
0.1	0
0.1013333333	0
0.1026666667	0
0.104	0
0.1053333333	0
0.1066666667	0
0.108	0
0.1093333333	0
0.1106666667	0
0.112	0
0.1133333333	0
0.1146666667	0
0.116	0
0.1173333333	0
0.1186666667	0
0.12	0
0.1213333333	0
0.1226666667	0
0.124	0
0.1253333333	0
0.1266666667	0
0.128	0
0.1293333333	0
0.1306666667	0
0.132	0
0.1333333333	0
0.1346666667	0
0.136	0
0.1373333333	0
0.1386666667	0
0.14	0
0.1413333333	0
0.1426666667	0
0.144	0
0.1453333333	0
0.1466666667	0
0.148	0
0.1493333333	0
0.1506666667	0
0.152	0
0.1533333333	0
0.1546666667	0
0.156	0
0.1573333333	0
0.1586666667	0
0.16	0
0.1613333333	0
0.1626666667	0
0.164	0
0.1653333333	0
0.1666666667	0
0.168	0
0.1693333333	0
0.1706666667	0
0.172	0
0.1733333333	0
0.1746666667	0
0.176	0
0.1773333333	0
0.1786666667	0
0.18	0
0.1813333333	0
0.1826666667	0
0.184	0
0.1853333333	0
0.1866666667	0
0.188	0
0.1893333333	0
0.1906666667	0
0.192	0
0.1933333333	0
0.1946666667	0
0.196	0
0.1973333333	0
0.1986666667	0
0.2	0
0.2013333333	0
0.2026666667	0
0.204	0
0.2053333333	0
0.2066666667	0
0.208	0
0.2093333333	0
0.2106666667	0
0.212	0
0.2133333333	0
0.2146666667	0
0.216	0
0.2173333333	0
0.2186666667	0
0.22	0
0.2213333333	0
0.2226666667	0
0.224	0
0.2253333333	0
0.2266666667	0
0.228	0
0.2293333333	0
0.2306666667	0
0.232	0
0.2333333333	0
0.2346666667	0
0.236	0
0.2373333333	0
0.2386666667	0
0.24	0
0.2413333333	0
0.2426666667	0
0.244	0
0.2453333333	0
0.2466666667	0
0.248	0
0.2493333333	0
0.2506666667	0
0.252	0
0.2533333333	0
0.2546666667	0
0.256	0
0.2573333333	0
0.2586666667	0
0.26	0
0.2613333333	0
0.2626666667	0
0.264	0
0.2653333333	0
0.2666666667	0
0.268	0
0.2693333333	0
0.2706666667	0
0.272	0
0.2733333333	0
0.2746666667	0
0.276	0
0.2773333333	0
0.2786666667	0
0.28	0
0.2813333333	0
0.2826666667	0
0.284	0
0.2853333333	0
0.2866666667	0
0.288	0
0.2893333333	0
0.2906666667	0
0.292	0
0.2933333333	0
0.2946666667	0
0.296	0
0.2973333333	0
0.2986666667	0
0.3	0
0.3013333333	0
0.3026666667	0
0.304	0
0.3053333333	0
0.3066666667	0
0.308	0
0.3093333333	0
0.3106666667	0
0.312	0
0.3133333333	0
0.3146666667	0
0.316	0
0.3173333333	0
0.3186666667	0
0.32	0
0.3213333333	0
0.3226666667	0
0.324	0
0.3253333333	0
0.3266666667	0
0.328	0
0.3293333333	0
0.3306666667	0
0.332	0
0.3333333333	0
0.3346666667	0
0.336	0
0.3373333333	0
0.3386666667	0
0.34	0
0.3413333333	0
0.3426666667	0
0.344	1.39767662e-07
0.3453333333	0
0.3466666667	0
0.348	0
0.3493333333	0
0.3506666667	0
0.352	0
0.3533333333	0
0.3546666667	0
0.356	0
0.3573333333	0
0.3586666667	0
0.36	0
0.3613333333	0
0.3626666667	0
0.364	0
0.3653333333	0
0.3666666667	0
0.368	0
0.3693333333	0
0.3706666667	0
0.372	0
0.3733333333	0
0.3746666667	0
0.376	0
0.3773333333	0
0.3786666667	0
0.38	0
0.3813333333	0
0.3826666667	0
0.384	0
0.3853333333	0
0.3866666667	0
0.388	0
